epoch,price
1618994360.678352,0.276456300
1618994415.263633,0.275555000
1618994416.207608,0.275555000
1618995226.013745,0.275756400
1618995318.775345,0.276569300
1618995319.049197,0.276569400
1618995319.123782,0.276569400
1618995452.500362,0.276295700
1618995506.167864,0.276768300
1618995712.652703,0.275200000
1618995712.654992,0.275051500
1618995715.370775,0.275484100
1618995718.732846,0.275275300
1618995722.079762,0.275012700
1618995726.715013,0.275492800
1618995726.912630,0.275492800
1618995733.243679,0.276042200
1618995740.023092,0.276002400
1618995755.312554,0.275416600
1618995765.243668,0.275159300
1618995768.357098,0.274934300
1618995769.587116,0.274850100
1618995770.081336,0.274921300
1618995770.701802,0.274920100
1618995771.751320,0.274720700
1618995771.753580,0.274591900
1618995771.755166,0.274500000
1618995771.756603,0.274437300
1618995771.758370,0.274437200
1618995771.760123,0.274180900
1618995771.762391,0.274180900
1618995771.764818,0.274180900
1618995771.767185,0.274180900
1618995771.769219,0.274180900
1618996048.313694,0.273689000
1618996048.315110,0.273742100
1618997401.660547,0.272326900
1618997653.003577,0.274366000
1618997653.129144,0.274422400
1618997655.716173,0.274500000
1618997974.172890,0.274237800
1618997976.317647,0.274297100
1618998052.389699,0.274552400
1618998166.029043,0.273000000
1618998167.027077,0.272936000
1618998167.538887,0.272885000
