epoch,price
1620864052.790118,0.323174600
1620864052.791674,0.322750100
1620864053.927780,0.325000000
1620864054.053832,0.323174700
1620864054.055083,0.322750100
1620864054.730838,0.323174600
1620864054.732373,0.319885500
1620864054.734076,0.319401100
1620864054.735621,0.316741300
1620864054.737284,0.315314800
1620864054.738517,0.314978100
1620864054.739870,0.314978000
1620864054.741693,0.314328700
1620864054.743437,0.314159200
1620864054.745019,0.314159100
1620864054.747308,0.314159000
1620864054.777114,0.325000000
1620864054.814530,0.325000000
1620864054.887957,0.325000000
1620864054.889328,0.325839300
1620864054.959224,0.325839300
1620864054.961225,0.325999800
1620864055.032171,0.325999800
1620864055.199104,0.325999800
1620864055.200925,0.325999900
1620864055.437473,0.321914200
1620864055.439498,0.323811600
1620864055.575234,0.323811600
1620864055.576530,0.324999900
1620864056.209279,0.324999900
1620864056.401202,0.324999900
1620864056.561582,0.323174600
1620864056.564022,0.319942800
1620864056.566304,0.319942800
1620864056.568551,0.319942800
1620864056.570862,0.319942800
1620864056.573046,0.319942800
1620864056.582461,0.319942800
1620864056.702370,0.324999900
1620864056.704034,0.325227800
1620864056.705555,0.325999900
1620864056.894689,0.323336100
1620864057.487662,0.324999900
1620864057.489420,0.324999900
1620864057.643508,0.325999800
1620864057.651433,0.325999800
1620864057.933770,0.325999800
1620864057.935522,0.325999900
1620864057.952508,0.325999900
1620864058.499700,0.325999900
1620864058.504393,0.325999900
1620864058.506178,0.325999900
1620864058.507822,0.325999900
1620864058.509615,0.325999900
1620864058.511857,0.325999900
1620864058.513161,0.325999900
1620864058.514339,0.326000000
1620864058.847566,0.326000000
1620864058.923324,0.326000000
1620864058.941609,0.326000000
1620864059.110334,0.325840000
1620864059.259126,0.325365200
1620864059.317382,0.325365200
1620864059.399424,0.325365200
1620864059.503811,0.325365200
1620864059.716577,0.325365200
1620864059.821710,0.325365200
1620864059.822917,0.326000000
1620864060.764031,0.326000000
1620864061.043310,0.326000000
1620864061.074416,0.326000000
1620864061.186591,0.326000000
1620864061.305596,0.326000000
1620864061.843797,0.326000000
1620864061.985910,0.326000000
1620864062.140415,0.326000000
1620864062.198562,0.326000000
1620864062.830144,0.326000000
1620864062.837106,0.326000000
1620864062.893710,0.326000000
1620864062.903963,0.326000000
1620864062.914775,0.326000000
1620864062.987797,0.326000000
1620864063.096107,0.326000000
1620864063.145274,0.326000000
1620864063.167477,0.326000000
1620864063.196110,0.326000000
1620864063.197310,0.326000000
1620864063.200140,0.326000000
1620864063.201587,0.326524900
1620864063.344161,0.328536900
1620864063.345327,0.328881700
1620864063.346555,0.328900000
1620864063.349033,0.328911000
1620864063.404847,0.326524900
1620864063.407750,0.326524900
1620864063.410336,0.326524900
1620864063.413039,0.326524900
1620864063.415443,0.326524900
1620864063.854988,0.328529800
1620864063.957951,0.328529800
1620864063.959153,0.328692500
1620864064.769876,0.327706000
1620864064.846554,0.328529800
1620864064.848286,0.328692500
1620864065.459699,0.327706000
1620864065.461395,0.327403500
1620864065.464051,0.327403500
1620864065.466675,0.327403500
1620864065.469382,0.327403500
1620864065.472041,0.327403500
1620864065.907257,0.328529800
1620864065.908521,0.328692500
1620864065.963247,0.328692500
1620864065.983390,0.328692500
1620864066.306983,0.328692500
1620864066.460774,0.328529800
1620864066.463703,0.327403500
1620864066.543764,0.328692500
1620864066.544848,0.328748200
1620864066.859985,0.327403500
1620864067.066676,0.328692400
1620864067.067984,0.328748200
1620864067.069322,0.328911000
1620864067.227105,0.328911000
1620864068.049148,0.329413000
1620864068.050428,0.329481000
1620864068.053263,0.329564500
1620864068.055126,0.329893000
1620864068.057293,0.329893100
1620864068.757700,0.329893100
1620864068.816825,0.329893100
1620864069.076603,0.329893100
1620864069.359212,0.329893100
1620864069.440401,0.329893100
1620864069.745172,0.329893100
1620864070.726229,0.329893100
1620864070.727724,0.330000000
1620864071.032441,0.330000000
1620864071.476359,0.330000000
1620864071.509991,0.330000000
1620864072.269400,0.330000000
1620864072.646747,0.330000000
1620864072.648654,0.330000000
1620864072.707349,0.330000000
1620864072.708829,0.330124100
1620864075.717516,0.330330100
1620864076.115939,0.331883600
1620864076.609186,0.330054500
1620864078.049630,0.331722400
1620864081.736706,0.331066700
1620864081.879946,0.331066700
1620864082.173951,0.331772200
1620864082.175105,0.331882400
1620864082.610767,0.331882400
1620864084.256308,0.332000100
1620864084.257913,0.332222700
1620864084.260576,0.332556600
1620864085.116442,0.330630200
1620864088.995371,0.332000000
1620864089.713320,0.332000000
1620864089.715274,0.331882400
1620864089.895615,0.330262000
1620864092.032398,0.332336300
1620864092.139612,0.330637300
1620864092.140997,0.330637200
1620864092.253050,0.332336300
1620864092.715336,0.330630200
1620864093.322882,0.330618500
1620864094.905083,0.330744000
1620864094.974047,0.330744000
1620864094.976773,0.330618500
