epoch,price
1620556255.842052,0.392446200
1620556256.920742,0.392790200
1620556256.991201,0.393887400
1620556257.950826,0.393887400
1620556259.547585,0.393178800
1620556260.440020,0.394123000
1620556260.491486,0.393600800
1620556260.499942,0.394123000
1620556260.562897,0.394123000
1620556260.564405,0.394510700
1620556260.963250,0.394510800
1620556261.071632,0.394510800
1620556261.683554,0.394861000
1620556261.685517,0.395000000
1620556262.415923,0.394308100
1620556262.849153,0.394308100
1620556262.967229,0.395000000
1620556263.521610,0.394308100
1620556264.013761,0.395000000
1620556264.179621,0.395000000
1620556265.661292,0.395000000
1620556265.662807,0.395000000
1620556265.664161,0.395000000
1620556265.665451,0.395000000
1620556265.666330,0.395354000
1620556265.667850,0.395654200
1620556265.669189,0.395654300
1620556265.670636,0.395813300
1620556265.751972,0.394544800
1620556266.272156,0.395654200
1620556266.274340,0.395813200
1620556269.050431,0.395774200
1620556269.257882,0.395774200
1620556269.259539,0.395774300
1620556270.856842,0.395811500
1620556273.779858,0.395356000
1620556273.830813,0.395356000
1620556275.075400,0.395813300
1620556275.947143,0.395120600
1620556275.990782,0.395120600
1620556276.636476,0.395528100
1620556276.666883,0.395528100
1620556277.375638,0.395000000
1620556277.838192,0.395528100
1620556278.405749,0.395528100
1620556279.190699,0.395941900
1620556279.192559,0.396000000
1620556279.194426,0.396000000
1620556279.195652,0.396058000
1620556280.215418,0.395812200
1620556282.678072,0.396058100
1620556282.783946,0.396058100
1620556283.807710,0.396058100
1620556285.692492,0.396035400
1620556285.703981,0.396035400
1620556285.775069,0.396438300
1620556285.982608,0.396438300
1620556286.785371,0.396055300
1620556287.102826,0.396770900
1620556287.104859,0.396786800
1620556287.106492,0.396786800
1620556287.107968,0.396786800
1620556287.109462,0.396786800
1620556287.110889,0.396786800
1620556287.112292,0.396786800
1620556287.113699,0.396786800
1620556287.353838,0.396236000
1620556288.115375,0.396786800
1620556288.116903,0.396786800
1620556288.118210,0.396786800
1620556288.119670,0.396786800
1620556288.121053,0.396786800
1620556288.122416,0.396786800
1620556288.123788,0.396786800
1620556288.125217,0.396786800
1620556288.126563,0.396786800
1620556288.127900,0.396786800
1620556288.129358,0.396786800
1620556288.130445,0.396963400
1620556288.131758,0.397000000
1620556288.133262,0.397114000
1620556288.169809,0.397254300
1620556288.171879,0.397505100
1620556290.056331,0.397746600
1620556290.821378,0.396760300
1620556290.864135,0.396760300
1620556291.823431,0.397596000
1620556294.188545,0.397614800
1620556295.184420,0.397019800
1620556295.765041,0.397600300
1620556296.461812,0.397057900
1620556298.904360,0.397276200
1620556298.907173,0.397057900
1620556298.909196,0.397038100
1620556298.912440,0.397000000
1620556299.414751,0.397614800
1620556299.416414,0.397614800
1620556299.417961,0.397614800
1620556299.419680,0.397614800
1620556299.420886,0.397614800
1620556299.422125,0.397746700
1620556299.423669,0.397746700
1620556299.425253,0.397746700
1620556299.426922,0.397746700
1620556299.428461,0.397746700
1620556299.429959,0.397746700
1620556299.431439,0.397746700
1620556299.432907,0.397746700
1620556299.669332,0.397746700
1620556299.789483,0.397746700
1620556299.791268,0.397746700
1620556299.793067,0.397746700
1620556299.794600,0.397746700
1620556300.651667,0.397665200
1620556300.703917,0.397746700
1620556301.581683,0.397000000
1620556301.583388,0.397000000
1620556302.984774,0.397495800
1620556303.068111,0.397000100
1620556303.658554,0.397495800
1620556304.391740,0.397495800
1620556304.681529,0.397644600
1620556304.683101,0.397711800
1620556305.211006,0.397644600
1620556305.971551,0.397644600
1620556306.463888,0.397643600
1620556306.730120,0.397038100
1620556307.334270,0.397000000
1620556307.336147,0.397000000
1620556308.103145,0.396751000
1620556309.059240,0.397011100
1620556309.344784,0.397011100
1620556309.930476,0.396991200
1620556311.075376,0.396832800
1620556311.189142,0.396832800
1620556311.382854,0.396832700
1620556312.522379,0.396991200
1620556312.528640,0.396991200
1620556313.232812,0.395848300
1620556313.234764,0.395848300
1620556313.236639,0.395848300
1620556314.596201,0.395848400
1620556314.609586,0.396985100
1620556315.373908,0.396991200
1620556315.375841,0.396999500
1620556315.377191,0.397492000
1620556317.897328,0.396667100
1620556317.899167,0.396667100
1620556317.900646,0.396667100
1620556317.902230,0.396667100
1620556317.903576,0.396667100
1620556318.722434,0.396442000
1620556318.723715,0.396326300
1620556318.725534,0.396326300
1620556318.727358,0.396326300
1620556318.729058,0.396326300
1620556318.730573,0.396326300
1620556318.742574,0.396326300
1620556318.847701,0.396326300
1620556319.553142,0.396832600
1620556320.830144,0.396720400
1620556320.954689,0.396654800
1620556320.997597,0.396654800
1620556321.759146,0.396654700
1620556321.816631,0.396654700
1620556321.821352,0.396654700
1620556321.825333,0.396654700
1620556321.829182,0.396654700
1620556321.836316,0.396654700
1620556321.852563,0.396654700
1620556322.256480,0.396832700
1620556322.257746,0.396832700
1620556322.404028,0.396832700
1620556323.389888,0.396725500
1620556323.859312,0.397716000
1620556324.829077,0.397746700
1620556325.283097,0.397746700
1620556325.284688,0.397746700
1620556325.286227,0.397746700
1620556325.287622,0.397746700
1620556325.288955,0.397746700
1620556325.290349,0.397746700
1620556325.291690,0.397746700
1620556325.293218,0.397746700
1620556325.337910,0.397860800
1620556328.491892,0.397519200
1620556332.110201,0.397036400
1620556332.115131,0.397036400
1620556333.434682,0.398000000
1620556333.436658,0.398000000
1620556333.438176,0.398000000
1620556333.439598,0.398000000
1620556333.441014,0.398000000
1620556333.442300,0.398000000
1620556333.443832,0.398000000
1620556333.445411,0.398000000
1620556333.902468,0.398021000
1620556334.893280,0.396938900
1620556334.998162,0.397909900
