epoch,price
1620864055.300539,34.610440
1620864055.302680,34.610440
1620864055.304795,34.610440
1620864056.434774,34.770000
1620864056.500556,34.619080
1620864057.089648,34.626820
1620864058.882378,34.770000
1620864059.339826,34.770000
1620864065.111194,34.800000
1620864065.273898,34.800000
1620864070.321736,34.800000
1620864072.320522,34.800000
1620864072.321969,34.677770
1620864073.886118,34.848250
1620864073.887470,34.856180
1620864076.253219,34.684860
1620864076.254681,34.677770
1620864076.794244,34.803870
1620864078.988314,34.677780
1620864078.989689,34.619630
1620864078.991614,34.612140
1620864079.411552,34.800000
1620864079.622264,34.770000
1620864081.820133,34.664330
1620864087.806184,34.664330
1620864093.847848,34.410950
1620864093.850570,34.410950
1620864093.852876,34.410950
1620864094.252788,34.410960
1620864094.404062,34.410950
1620864094.405205,34.410950
1620864101.238286,34.342320
1620864101.239903,34.342320
1620864101.241600,34.342320
1620864101.243106,34.342320
1620864101.319293,34.342320
1620864101.321392,34.340900
1620864103.182801,34.340900
1620864103.184184,34.290600
1620864106.715309,34.184240
1620864106.716597,34.140010
1620864112.109219,34.063820
1620864112.110519,34.063040
1620864112.660784,34.102610
1620864112.661935,34.000000
1620864112.662982,34.000000
1620864120.842835,34.000000
1620864120.846238,33.976110
1620864131.849876,33.976100
1620864136.180178,33.928660
1620864136.185224,33.920000
1620864136.187643,33.911050
1620864136.190069,33.911050
1620864136.193131,33.908970
1620864136.195462,33.811050
1620864136.197840,33.811050
1620864136.200243,33.811050
1620864136.204002,33.800010
1620864136.206583,33.800010
1620864136.209073,33.800010
1620864140.536028,33.800010
1620864144.032284,33.800010
1620864144.033627,33.800000
1620864144.036624,33.780000
1620864144.038054,33.772060
1620864144.040007,33.758000
1620864144.041923,33.754000
1620864144.044470,33.747460
1620864144.049929,33.747460
1620864144.054622,33.747460
1620864144.059494,33.747460
1620864144.061886,33.711050
1620864144.066506,33.705070
1620864144.073489,33.705070
1620864144.080167,33.705070
1620864144.086506,33.705070
1620864147.996322,33.804650
1620864147.997677,33.705070
1620864152.752203,33.705070
1620864153.506204,33.705070
1620864153.509709,33.700000
1620864153.512018,33.700000
1620864153.514343,33.611050
1620864153.516763,33.611050
1620864153.521977,33.610770
1620864153.526491,33.600000
1620864153.528955,33.600000
1620864153.531433,33.600000
1620864153.534997,33.589370
1620864153.536600,33.569860
1620864153.538742,33.535000
1620864153.542998,33.534100
1620864153.546966,33.534100
1620864153.551243,33.534100
1620864153.555129,33.534100
1620864154.827791,33.721390
1620864154.831859,33.534100
1620864155.690324,33.741670
1620864159.936043,33.787740
1620864161.460506,33.787740
1620864161.581082,33.787740
1620864161.975413,33.772060
1620864161.977712,33.713220
1620864161.978991,33.611060
1620864162.394420,33.534100
1620864162.526611,33.787740
1620864162.527888,33.790120
1620864163.377758,33.534100
1620864164.624601,33.790120
1620864165.051983,33.534100
1620864167.341242,33.744960
1620864167.921124,33.744960
1620864168.061055,33.534100
1620864168.217759,33.744960
1620864169.172196,33.744960
1620864169.182772,33.744960
1620864169.259499,33.534100
1620864169.378170,33.744960
1620864170.445663,33.609140
1620864171.783558,33.609140
1620864172.406824,33.578510
1620864172.408918,33.578510
1620864172.411194,33.578510
1620864172.854748,33.609140
1620864173.432194,33.578510
1620864173.433367,33.534100
1620864173.437112,33.534100
